tau_c,tau_g,h_t_plus_1,h_t_plus_1_only_c,h_t_plus_1_only_g
0.12894736842105264,0.24736842105263157,0.7938286121371633,0.6148978942932871,0.6717566121040491
0.12894736842105264,0.26052631578947366,0.8010130750517003,0.6148978942932871,0.682282374431512
0.12894736842105264,0.27368421052631575,0.8080502487487607,0.6148978942932871,0.6924423085312655
0.12894736842105264,0.2868421052631579,0.814947258476268,0.6148978942932871,0.7022658391134405
0.12894736842105264,0.3,0.8217106971361774,0.6148978942932871,0.7117788009975323
0.14210526315789473,0.05,0.6763145037231632,0.633085417006631,0.41581454252441713
0.14210526315789473,0.06315789473684211,0.6866796215414814,0.633085417006631,0.4460021644222425
0.14210526315789473,0.07631578947368421,0.6966920036934,0.633085417006631,0.47205542515359666
0.14210526315789473,0.08947368421052632,0.7063794575620616,0.633085417006631,0.4951277515714238
0.14210526315789473,0.10263157894736842,0.7157664624665872,0.633085417006631,0.5159326066619795
0.14210526315789473,0.11578947368421053,0.7248746924304897,0.633085417006631,0.5349453253381506
0.14210526315789473,0.12894736842105264,0.7337234388708018,0.633085417006631,0.5525001723302214
0.14210526315789473,0.14210526315789473,0.7423299555379289,0.633085417006631,0.5688420878362604
0.14210526315789473,0.15526315789473683,0.7507097423995482,0.633085417006631,0.584156478187648
0.14210526315789473,0.16842105263157894,0.7588767811012505,0.633085417006631,0.5985874208272585
0.14210526315789473,0.18157894736842106,0.7668437316715441,0.633085417006631,0.6122493335144873
0.14210526315789473,0.19473684210526315,0.7746220979466039,0.633085417006631,0.6252347528844866
0.14210526315789473,0.20789473684210524,0.7822223675505773,0.633085417006631,0.6376196920270777
0.14210526315789473,0.22105263157894733,0.789654131027918,0.633085417006631,0.6494674345038219
0.14210526315789473,0.23421052631578948,0.7969261837780909,0.633085417006631,0.660831286040027
0.14210526315789473,0.24736842105263157,0.8040466137140236,0.633085417006631,0.6717566121040491
0.14210526315789473,0.26052631578947366,0.8110228769991964,0.633085417006631,0.682282374431512
0.14210526315789473,0.27368421052631575,0.8178618637744717,0.633085417006631,0.6924423085312655
0.14210526315789473,0.2868421052631579,0.8245699554354714,0.633085417006631,0.7022658391134405
